id,puzzle,solution,clues,difficulty
42802,.....5.9...1......7..91..5.8....6..4.4...35........637...1.237....3....26...4....,328675491951234768764918253873596124146723589295481637489152376517369842632847915,24,2.6
42262,....79.25....6.3.......5..8.1..2..76...1..2...87......1.5.4.6...3.5.....8.6....3.,364879125958261347721435968513924876649187253287653419175348692432596781896712534,25,3.0
82391,.....97....67....31..2.....2......4.4....3..2..71......6......8..3.5.........419.,352489716846715923179236485295678341481593672637142859764921538913857264528364197,21,4.2
34955,2...9.....9...7..8..7...5.4....3..528....56.7...41.....64.....9...3..2.........7.,235894761496157328187263594619738452843925617572416983764582139958371246321649875,23,3.1
73900,6...4.....13.....9....863.7...7.28...9.....26......7.41.....4.2.486.......2....3.,679341285813275649524986317451762893397458126286139754135897462948623571762514938,25,3.7
72736,...4192.............85...94.7..41.522......3...1.35...1.58..6....7.......9.16..4.,563419278924387516718526394379641852256798431481235967135874629647952183892163745,27,3.8
1826,.12...7.3.......6....78.4..94.1...28.........37.6.2..4...97.5....1..8..7.5.2.....,412569783837421965569783412945137628126845379378692154284976531691358247753214896,26,3.4
26928,482.............7....2.15..87.....4....78.1.5.....9...21..7......5.6...9.64.....2,482357691153698274697241538876125943349786125521439867218974356735862419964513782,24,3.4
2116,..4...........85...7...69...3...7..97..36...294..2.73...5..1.7....7.2....8.....15,524913867169278543873546921632487159751369482948125736295831674416752398387694215,26,2.9
71394,....12.3.......7.875.....4.8........6.5.37.....1...2...9......6..79.61..3........,984712635163594728752368941879251364625437819431689257298143576547926183316875492,22,2.9
31447,..3....4..9..2.3......4...851...3..662..8.5.17...6.2...6.53..1..4...6.5.3........,873659142491728365256341798518293476629487531734165289967532814142876953385914627,27,3.5
54792,.8.5.3.2...27.....71.............5.123.6..8.....3..9..5.8.6.....2.84....9.......6,486513729392784615715926348867492531239651874154378962548167293623849157971235486,24,2.7
88134,...6.4....83.7...95........73...95....17..3.....5..49..6....1.8..73..........1.5.,179624835283175649546938271734289516951746382628513497365497128817352964492861753,24,3.2
35907,..2....96....8....3.69..5...7...1..3...3......9..6.84.5......8.........483.627.1.,182573496957486132346912578478291653615348729293765841569134287721859364834627915,25,3.5
71548,3.9.6.....8..4.....1...35...4.2.9..6.9.6.7....2..3..9....9..1.7......84.87...1...,359862471687145923412793568748259316593617284126438795265984137931576842874321659,26,2.6
71024,....5.1.89..6....2....3..7..267......5..26..4.....4.3...3.4.....7.2...1.5.....4..,732459168985671342641832579426793851358126794197584236213947685874265913569318427,24,2.8
75096,..5.....2.....93.63...52.8.9...7....12...4......6..9..4.....6.1...8..4....7.6....,875346192241789356369152784936571248128934567754628913483295671692817435517463829,23,4.3
3061,.....7..9..8.4.1...7....3...59.8..3..4....8.7........5.8692......2....96.34......,423167589698345172175892364259784631341659827867213945786921453512438796934576218,24,5.1
27382,.5..3.........19...1.56972.3..7.2.6..6..1...3.....3.....5...2.17.........8..5....,957234618426871935813569724341782569269415873578693142635947281794128356182356497,24,4.2
20090,..8...1.......37...14..7..9.9...56..8.2.6...55..8.....3...........9..4.8..9.....2,738492156956183724214657839491725683872364915563819247387246591625931478149578362,23,2.9
57477,.2.....1....9...5...986.3.....6.4........5.2.5.7....41.8.74......1.3.9.......8...,326457819178923456459861372812674593694315728537289641983742165241536987765198234,23,3.3
90782,.1.5..76......8....831......5..............3......92.62.781....8..7...2...6.2.9..,912543768564978312783162495659231874428657139371489256297816543835794621146325987,23,3.5
6077,5..9..86...2......9..18.24..9.2.1..6.....8.5.3..67...9.....6..7.47......2........,571924863482563791963187245895231476716498352324675189139846527647352918258719634,25,3.0
58704,...3....47....2...5.....18.1..4......98..1..5..59.....2....8..6.6..4.83.....3....,816359724734812569529674183172465398398721645645983217253198476961547832487236951,23,4.1
70517,..5.1.48....9.......7...2.9.8...695....57.3.........6.6...9.7...58....3.3....2...,295317486416928573837465219782136954169574328543289167621893745958741632374652891,24,3.5
3004,........4...2..6...96..4..36...8.4...4.5...8.1.7...2......2...9..5.1.3...1.76..5.,831697524574231698296854713659182437342576981187943265768325149925418376413769852,25,2.7
27683,....8.21..9.21....5.........5..3.1.84.....9...3...2.7..6...7..28....34....9.....5,643785219798216354512394687257639148486571923931842576364157892875923461129468735,24,3.9
41222,9.1........87.5.3...5....12.....2..5.67.....1...9..6......47....5.3......3..894..,971234568628715934345698712193462875467853291582971643819547326754326189236189457,24,3.1
6337,9..641..8.....8.....67....21....2..9.92...85..6....2......7......8.1...33.5...9..,927641538451328697836759142184562379792134856563897214619273485248915763375486921,25,3.9
95132,....13..4.......5.2...957..........961...2.7.3..7....17....1...1....98....5.8..43,567213984491876352238495716872154639614932578359768421786341295143529867925687143,25,3.5
6741,2...........3.2.1..4...1..9.9......36...8.5...135.6....7.8...9.........83.91..4.6,231498765956372814748651239594217683627983541813546927175864392462739158389125476,25,2.7
72642,..2.497.....7...96.1........2....5..38..1.6.....2...834...718...5...4......68...9,562149738834752196917836245726398514389415627145267983493571862658924371271683459,26,2.7
39465,1....85....7.42..3....9.7.....6..8...45.....1.2.....7.96..7.41............2...69.,134768529697542183258391746719634852345827961826159374963275418471986235582413697,24,3.1
54545,.98....25...2..83.....6....6....1.......9618..52.......1.7.5..........47..7..3...,398174625476259831521368974689421753734596182152837496913745268865912347247683519,23,3.6
2832,3..2...8..62..7.....48....7..6...1.5..9.4..6.5......7....6.....4...52.3...71.4...,371295486862417953954863217246378195789541362513926874125639748498752631637184529,25,2.7
46835,...3...7.....5..8..7318..2..5...1.....8.....724......9...9..4.5...8....2.142.3...,895324671421657983673189524359761248168492357247538169782916435936845712514273896,25,3.5
51475,5....7.2..4..6.7...81..2....3..4......2...4......5...697....21...............5364,596417823243568791781392645839746152652189437417253986975634218364821579128975364,23,4.2
17938,85..4..9...7....3...........4.........8..45.33..96.1......3.7..9...5.364...6.1..8,853146297417592836269783415142375689698214573375968142586439721921857364734621958,25,3.0
30158,.3......64.6.239...9.4....8..1...28...5.42...3....6.......7..9.7..9.86.3.........,138759426456823971297461538641397285985142367372586149513674892724918653869235714,25,5.1
45436,.28...4.9..3..4.7.....8........1.5.4.....93.26..5......348.1...5.1.2...7.7.4.....,728163459163954278459287136397612584815749362642538791934871625581326947276495813,26,3.6
40879,..54....3...3.5..8.17.................6...4..4..2.978..74..295.9...4......1.....2,685491273249375168317628594128754639796813425453269781874132956932546817561987342,24,2.7
27019,.1...576.2..8....59....1.....6....4.15...7.3..32.9...7.9.6.......15....3.4...2.5.,314925768267834195985761324876253941159487236432196587593678412621549873748312659,27,3.1
47500,4.........13.6....2..9.1....7...4..1......6.8....8..239.5...8.4...4.9.....4.57.6.,496573182513268497287941536872634951351792648649185723925316874768429315134857269,25,2.8
95364,6...........4.8...12.9...3.91....4.2..7..4.......3.........675.5.......3.6..2..9.,685312947379458216124967538913675482257184369846239175432896751598741623761523894,22,2.7
87404,..5.1...41......8.9....2........5..753.7..9.........6..4....5..2..3.4.1..8.5...26,825916374163457289974832651412695837536781942798243165647128593259364718381579426,24,4.0
80605,.2....4...41....3.8.......9........2.5..71.8...2.6........2.1.8..56..7......8.95.,529836471641792835837415269768954312953271684412368597396527148185649723274183956,23,4.8
55389,2.3............5..7...691...2....91...19532..57.....3.6..5........81..56.....67.8,213475689964138572785269143326784915841953267579621834638597421497812356152346798,27,2.7
97809,.....87..8.27....9....1.5...3...4.....98.....78.6..4....7.....2...152.....3.4...1,915468723862735149374219568236594817459871236781623495147386952698152374523947681,24,3.5
839,...2.5....2..7.1..3...1.....1..3...9.3.9...562.......8.7..4....4..6.......9....6.,741285693925376184368419527516837249834921756297564318672148935453692871189753462,22,5.1
26996,..37..61.....1..9...8..4.............16.4..8..37165....4...1.2....9..7...8...3...,493752618562318497178694532254839176916247385837165249649571823321986754785423961,24,3.8
96102,...2.6.9.5...3.8....3.......95..46..1.8..7....7...8..3........741....9..8.....4.5,781256394549731826263489751395124678128367549674598213952643187416875932837912465,24,3.2
88157,.4....2....96....31.7..3...2..8.........5.39.6.......4.5.92...18.......5....17...,346195287589672143127483659235849716471256398698731524753928461812364975964517832,23,3.3
67562,..34.78......1..7....9.5..1.3.129.8.1.........8..36..9..2...6.....6...32.5..4....,913467825548213976267985341635129487129874563784536219872391654491658732356742198,26,4.8
47746,.....9.7...2...58.1...42...4..9.6253........9.5........1..7....36...1.2.......7..,643589172792163584185742936478916253236457819951328647519274368367891425824635791,23,2.8
83010,2.14.9.5..4....2...9.8..64.....714........93.45..8.......2....7..9..7...7..1...92,281469753645713289397825641968371425172546938453982176514298367829637514736154892,27,2.6
63450,..4........98....75..7.14........2.........3..836...9.9...8.34.2..3..8.9....675..,874526913129843657536791482751439268692158734483672195917285346265314879348967521,25,3.0
45834,.573.4.....9.7.8.......59..56..4.38...3.........6....234....5......6....1..7....8,857394216429176835631825974562947381713582649984631752348219567275468193196753428,24,4.1
97969,.....5..8.5..7.2..134..8........364..93..2......6..7.93.6...8....7......5...27...,762135498958476213134298576871953642693742185425681739346519827287364951519827364,25,2.9
34207,....6..3....79...48.1..5......42.8.9.94...3.1...1.....2....7....13........6....95,459862137362791584871345962137426859694578321528139746245987613913654278786213495,24,3.3
35388,3..5......1...3....4..2.7..5...6.3.4...7..6....39..2.8.....1.8..36.8....17.......,389547162217693845645128739591862374824735691763914258952371486436289517178456923,24,5.3
91095,.954...3.7....8...........51.8.3..6......29.3..9...4....1......3....5.2..5..46..7,695427831714358296823619745178934562546782913239561478481273659367895124952146387,24,3.0
90801,23..........7....5..74...135....4.269..37.1.......6.....864......4.83........9.6.,235861947419732685867495213583914726926378154741526839158647392694283571372159468,25,5.8
54769,......9..8..6.....7......152.......6...9...7...4.38.2...6..54...4..2....5....3..9,465217938813659247729384615237541896158962374694738521376195482941826753582473169,22,3.8
12843,5....4.8.9.2.7...........97..5....7...42..8.1....83...2.....5...1.63.......14.3..,571964283942378156638521497385419672794256831126783945263897514419635728857142369,24,3.8
86023,.....97...16....3..7.34....4..2...73.5.8........43..62.......5....17238.......2.4,834519726916728435572346198468291573253867941197435862321984657645172389789653214,26,3.3
49269,1...6.8.5..4...1..7..4...93.9.....1.........2.7...6.3.95...47...2...5......3....8,139267845284539176765418293592843617346751982871926534953684721428175369617392458,24,2.6
77682,..5.3....4.27....31...58.......9.1......7.28....3.5...8.4....2..392............6.,795632814482719653163458792247896135356174289918325476874563921639281547521947368,23,2.8
45200,...4...3.47....85.....281..5...........37..4.39...1......2..4....8.93...63...4.1.,852417936471936852963528174587642391126379548394851627719265483248193765635784219,25,4.0
46258,.....7.2...7.......5.613..7.73.2.5.1....5....9...3.24..39............1.4....42..8,391487625867295413254613897673924581142856379985731246439168752528379164716542938,25,2.8
84518,3.....45.4....36...2.56.........2.7...937..........8.2.6.............5.1.5.89...3,316928457495713628827564319543182976289376145671459832168235794932647581754891263,23,2.7
24462,6.4.2.5....91.....2.3....6.9....2.37..574...........8........9..7.8...2.4...1...8,614928573759136842283475169961582437825743916347691285538264791176859324492317658,24,2.8
68122,......29.1....9....7..2.4...63.1.....8.4.......46.2.8.52..76..1.............54..6,845761293132549768679328415263817954781495632954632187528976341416283579397154826,24,2.9
80901,.3..5.72...5..48.69..8.....713.........2......8..6.4.3.....658...13.....4.......2,138659724275134896946827315713485269694273158582961473329746581851392647467518932,25,2.8
31457,.2.....9....8.2..77........5..9.....6...3...9..8...7.52........3.6..75.4...1.4..8,825476193139852647764319852573948261612735489498621735241583976386297514957164328,23,3.5
